date,cpi_index,fuel_price_lkr,cpi_normalized,fuel_normalized
2015-08-08,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-09,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-10,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-11,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-12,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-13,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-14,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-15,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-16,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-17,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-18,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-19,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-20,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-21,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-22,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-23,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-24,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-25,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-26,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-27,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-28,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-29,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-30,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-08-31,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-01,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-02,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-03,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-04,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-05,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-06,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-07,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-08,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-09,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-10,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-11,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-12,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
